ID,Description,Category,Duration,Download Link
07051192,"12 month old baby boy, saying ""Dada"" (three times).",Uncategorized,8600,https://sound-effects-media.bbcrewind.co.uk/zip/07051192.wav.zip?download&rename=BBC_12_month_old_baby_boy__saying__07051192
07042049,"BT Domestic Phone, Viscount model, 12 rings & pick-up.",Uncategorized,38626.667,https://sound-effects-media.bbcrewind.co.uk/zip/07042049.wav.zip?download&rename=BBC_BT_Domestic_Phone__Viscount_mo_07042049
07051194,"12 month old baby boy, eating with plate noises.",Uncategorized,206030.023,https://sound-effects-media.bbcrewind.co.uk/zip/07051194.wav.zip?download&rename=BBC_12_month_old_baby_boy__eating__07051194
07010093,"Tickover. (In cockpit of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,178490,https://sound-effects-media.bbcrewind.co.uk/zip/07010093.wav.zip?download&rename=BBC_Tickover___In_cockpit_of_19_fo_07010093
07002177,Great Tom clock with street atmosphere striking 12 o'clock,Uncategorized,77760,https://sound-effects-media.bbcrewind.co.uk/zip/07002177.wav.zip?download&rename=BBC_Great_Tom_clock_with_street_at_07002177
07002274,"Church clock striking, 12 o'clock. (All Saints Church)",Uncategorized,32400,https://sound-effects-media.bbcrewind.co.uk/zip/07002274.wav.zip?download&rename=BBC_Church_clock_striking__12_o_cl_07002274
07002158,Gound level with traffic in 1969. 12 o'clock,Uncategorized,180400,https://sound-effects-media.bbcrewind.co.uk/zip/07002158.wav.zip?download&rename=BBC_Gound_level_with_traffic_in_19_07002158
07030097,"12-bore Shotgun, three shots. (Distant perspective recording.)",Uncategorized,8640,https://sound-effects-media.bbcrewind.co.uk/zip/07030097.wav.zip?download&rename=BBC_12_bore_Shotgun__three_shots___07030097
07030095,"12-bore Shotgun, single shot. (Close perspective recording.)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07030095.wav.zip?download&rename=BBC_12_bore_Shotgun__single_shot___07030095
07049101,"St. Marie Church bells, church clock strikes 12",Uncategorized,40813.333,https://sound-effects-media.bbcrewind.co.uk/zip/07049101.wav.zip?download&rename=BBC_St__Marie_Church_bells__church_07049101
07070165,"Merton College, Oxford (some voices and birdsong) - bell strikes 12",Uncategorized,79173.333,https://sound-effects-media.bbcrewind.co.uk/zip/07070165.wav.zip?download&rename=BBC_Merton_College__Oxford__some_v_07070165
NHU1384-12,,Uncategorized,61026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-12.wav.zip?download&rename=BBC__NHU1384-12
NHU1383-12,,Uncategorized,105026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-12.wav.zip?download&rename=BBC__NHU1383-12
07035048,"Ten Pin Bowling, league game in progress across 12 lanes.",Uncategorized,405300.272,https://sound-effects-media.bbcrewind.co.uk/zip/07035048.wav.zip?download&rename=BBC_Ten_Pin_Bowling__league_game_i_07035048
07002262,"Church clock striking, 12 o'clock. (St. John the Evangelist)",Uncategorized,28926.893,https://sound-effects-media.bbcrewind.co.uk/zip/07002262.wav.zip?download&rename=BBC_Church_clock_striking__12_o_cl_07002262
07032204,"Nameplate Machine operating, 12 letters for 1d. (c. 1908.)",Uncategorized,41858.23100000001,https://sound-effects-media.bbcrewind.co.uk/zip/07032204.wav.zip?download&rename=BBC_Nameplate_Machine_operating__1_07032204
07051195,"12 month old baby boy, running around saying ""Mama"".",Uncategorized,51306.666999999994,https://sound-effects-media.bbcrewind.co.uk/zip/07051195.wav.zip?download&rename=BBC_12_month_old_baby_boy__running_07051195
07010101,"Departing. (Stern of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,37934.172,https://sound-effects-media.bbcrewind.co.uk/zip/07010101.wav.zip?download&rename=BBC_Departing___Stern_of_19_foot_m_07010101
07002134,Big Ben recorded prior to repair in 1956. 12 o'clock,Uncategorized,83600,https://sound-effects-media.bbcrewind.co.uk/zip/07002134.wav.zip?download&rename=BBC_Big_Ben_recorded_prior_to_repa_07002134
07007086,"12 week-old baby girl, gurgles with cough at end.",Uncategorized,115661.361,https://sound-effects-media.bbcrewind.co.uk/zip/07007086.wav.zip?download&rename=BBC_12_week_old_baby_girl__gurgles_07007086
07044070,Happy Baby. (12 week old baby boy weighing 6. 1kg.),Uncategorized,30020,https://sound-effects-media.bbcrewind.co.uk/zip/07044070.wav.zip?download&rename=BBC_Happy_Baby___12_week_old_baby__07044070
07044068,Crying Baby. (12 week old baby boy weighing 6. 1kg.),Uncategorized,28626.667,https://sound-effects-media.bbcrewind.co.uk/zip/07044068.wav.zip?download&rename=BBC_Crying_Baby___12_week_old_baby_07044068
07030036,"Birds & Backgrounds: Churchyard, Night, owls hooting, clock strikes 12 midnight at 14""",Uncategorized,362035.283,https://sound-effects-media.bbcrewind.co.uk/zip/07030036.wav.zip?download&rename=BBC_Birds___Backgrounds__Churchyar_07030036
07010099,"Tickover. (Stern of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,157440,https://sound-effects-media.bbcrewind.co.uk/zip/07010099.wav.zip?download&rename=BBC_Tickover___Stern_of_19_foot_mo_07010099
07010098,"Slow down, stop. (Stern of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,44280,https://sound-effects-media.bbcrewind.co.uk/zip/07010098.wav.zip?download&rename=BBC_Slow_down__stop___Stern_of_19__07010098
07010094,"Constant run. (In cockpit of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,61160,https://sound-effects-media.bbcrewind.co.uk/zip/07010094.wav.zip?download&rename=BBC_Constant_run___In_cockpit_of_1_07010094
NHU05050022,Cu - mcu calls from about 12 birds in captivity. Some cage noise.,Uncategorized,51179.501000000004,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05050022.wav.zip?download&rename=BBC_Cu___mcu_calls_from_about_12_b_NHU05050022
NHU05069118,"Calls cu of a flock of 12 birds, with other birds in b/g.",Uncategorized,74118.458,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05069118.wav.zip?download&rename=BBC_Calls_cu_of_a_flock_of_12_bird_NHU05069118
07010096,"Start up, depart. (Exterior recording of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,38216.054,https://sound-effects-media.bbcrewind.co.uk/zip/07010096.wav.zip?download&rename=BBC_Start_up__depart___Exterior_re_07010096
07010095,"Approach and stop. (Exterior recording of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,44420,https://sound-effects-media.bbcrewind.co.uk/zip/07010095.wav.zip?download&rename=BBC_Approach_and_stop___Exterior_r_07010095
07010097,"Start up, into constant run, slow down, stop. (Stern of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,391734.875,https://sound-effects-media.bbcrewind.co.uk/zip/07010097.wav.zip?download&rename=BBC_Start_up__into_constant_run__s_07010097
07035053,"Ten Pin Bowling, American-style bowling, busy period with 12 lanes in use.",Uncategorized,416211.973,https://sound-effects-media.bbcrewind.co.uk/zip/07035053.wav.zip?download&rename=BBC_Ten_Pin_Bowling__American_styl_07035053
07010100,"Start up, revving, manoeuvring. (Stern of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,62000,https://sound-effects-media.bbcrewind.co.uk/zip/07010100.wav.zip?download&rename=BBC_Start_up__revving__manoeuvring_07010100
07010092,"Slow down, stop, switch off. (In cockpit of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,20440,https://sound-effects-media.bbcrewind.co.uk/zip/07010092.wav.zip?download&rename=BBC_Slow_down__stop__switch_off____07010092
07060035,"Churchyard atmosphere at night  - clock strikes 12 midnight at 14"", churchyard atmosphere with owls, distant dog barks at 2'50"" (1B4, reprocessed)",Uncategorized,306586.66699999996,https://sound-effects-media.bbcrewind.co.uk/zip/07060035.wav.zip?download&rename=BBC_Churchyard_atmosphere_at_night_07060035
07010091,"Start up, into constant run. (In cockpit of 19 foot motor boat, 12 h.p. petrol engine)",Uncategorized,390355.19299999997,https://sound-effects-media.bbcrewind.co.uk/zip/07010091.wav.zip?download&rename=BBC_Start_up__into_constant_run____07010091
07044069,"Sneezing Baby, sneezes at 2s, 3s & 6s. Baby. (12 week old baby boy weighing 6. 1kg.)",Uncategorized,9953.333,https://sound-effects-media.bbcrewind.co.uk/zip/07044069.wav.zip?download&rename=BBC_Sneezing_Baby__sneezes_at_2s___07044069
NHU05050021,Cu - mcu calls from about 12 birds in captivity. Some cage noise and background sounds. Clean in parts.,Uncategorized,133486.50799999997,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05050021.wav.zip?download&rename=BBC_Cu___mcu_calls_from_about_12_b_NHU05050021
NHU05098028,"Loud sneeze from 12 week old cub, in captivity. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,28333.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098028.wav.zip?download&rename=BBC_Loud_sneeze_from_12_week_old_c_NHU05098028
NHU05098025,"Snarls, aggressive growls & hisses from two cubs about 12 weeks old in captivity. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,28906.666999999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098025.wav.zip?download&rename=BBC_Snarls__aggressive_growls___hi_NHU05098025
NHU05069120,"Calls cu of a flock of 12 birds, with other birds in b/g. Wind in trees.",Uncategorized,76946.961,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05069120.wav.zip?download&rename=BBC_Calls_cu_of_a_flock_of_12_bird_NHU05069120
NHU05050026,Distant calls from about 12 birds in captivity. Other birds call occasionally in foreground and background. Slight wind in trees.,Uncategorized,184510.47600000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05050026.wav.zip?download&rename=BBC_Distant_calls_from_about_12_bi_NHU05050026
NHU05082137,New-born (12 hours) x 3 and adult female in box. Heart beats (or breathing) can be heard. Some scratching.,Uncategorized,286867.664,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05082137.wav.zip?download&rename=BBC_New_born__12_hours__x_3_and_ad_NHU05082137
07002137,"Sound of Big Ben chiming and striking 12 o'clock, recorded prior to repair in 1956. (Inside clock tower)",Uncategorized,85720,https://sound-effects-media.bbcrewind.co.uk/zip/07002137.wav.zip?download&rename=BBC_Sound_of_Big_Ben_chiming_and_s_07002137
NHU05098015,"Aggressive hiss from 12 week old cub, recorded in captivity. Occasional calls from African fish eagle in distance. House sparrow and a few chaffinch calls.",Uncategorized,27520,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098015.wav.zip?download&rename=BBC_Aggressive_hiss_from_12_week_o_NHU05098015
NHU05098022,"Loud, aggressive hisses & growls from 2 cubs about 12 weeks old in captivity. African fish eagle in distance. House sparrow and a few chaffinch calls.",Uncategorized,48346.666999999994,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098022.wav.zip?download&rename=BBC_Loud__aggressive_hisses___grow_NHU05098022
NHU05098026,"Loud, aggressive hiss from 12 week old cub, in captivity. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,47226.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098026.wav.zip?download&rename=BBC_Loud__aggressive_hiss_from_12__NHU05098026
NHU05098017,Loud sneeze from 12 week old cub in captivity. Occasional calls from African fish eagle in distance. House sparrow and a few chaffinch calls.,Uncategorized,45520,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098017.wav.zip?download&rename=BBC_Loud_sneeze_from_12_week_old_c_NHU05098017
NHU05098030,"Loud snarl, hisses and sneezes from two cubs about 12 weeks old, in captivity. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,70413.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098030.wav.zip?download&rename=BBC_Loud_snarl__hisses_and_sneezes_NHU05098030
NHU05050025,Distant contact and feeding calls from about 12 birds in captivity. Other birds in background. Slight wind in trees. Some noise in foreground.,Uncategorized,123945.034,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05050025.wav.zip?download&rename=BBC_Distant_contact_and_feeding_ca_NHU05050025
NHU05098019,"Aggressive hiss and growls, followed by more hisses, from two cubs about 12 weeks old in captivity. African fish eagle in distance. House sparrow and a few chaffinch calls.",Uncategorized,46933.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098019.wav.zip?download&rename=BBC_Aggressive_hiss_and_growls__fo_NHU05098019
NHU05098021,Aggressive hisses and growls from two cubs about 12 weeks old in captivity. African fish eagle in distance. House sparrow and a few chaffinch calls.,Uncategorized,77693.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098021.wav.zip?download&rename=BBC_Aggressive_hisses_and_growls_f_NHU05098021
NHU05098024,"Cu growls, snarls and hisses from two cubs about 12 weeks old, in captivity. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,28106.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098024.wav.zip?download&rename=BBC_Cu_growls__snarls_and_hisses_f_NHU05098024
NHU05098018,"Aggressive hisses from two cubs about 12 weeks old, in captivity. Occasional calls from African fish eagle in distance. House sparrow and a few chaffinch calls.",Uncategorized,14000,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098018.wav.zip?download&rename=BBC_Aggressive_hisses_from_two_cub_NHU05098018
NHU05098029,"Loud snarl and hisses from two cubs about 12 weeks old, in captivity. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,51320,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098029.wav.zip?download&rename=BBC_Loud_snarl_and_hisses_from_two_NHU05098029
NHU05098020,Aggressive hisses and growls from two cubs about 12 weeks old in captivity. African fish eagle in distance. House sparrow and a few chaffinch calls.,Uncategorized,75680,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098020.wav.zip?download&rename=BBC_Aggressive_hisses_and_growls_f_NHU05098020
NHU05098031,"Growls and hisses from female, with growls and hisses from her two 12 week old cubs. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,156080,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098031.wav.zip?download&rename=BBC_Growls_and_hisses_from_female__NHU05098031
NHU05098016,"Loud hiss, followed by another, from 12 week old cub in captivity. Occasional calls from African fish eagle in distance. House sparrow and a few chaffinch calls.",Uncategorized,38720,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098016.wav.zip?download&rename=BBC_Loud_hiss__followed_by_another_NHU05098016
NHU05082165,"Cu growls, snarls and hisses from two cubs about 12 weeks old, in captivity. Occasional calls from house sparrows. African fish eagle in distance.",Uncategorized,287400,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05082165.wav.zip?download&rename=BBC_Cu_growls__snarls_and_hisses_f_NHU05082165
07051197,"13 month old baby girl, muttering while looking at book.",Uncategorized,136720,https://sound-effects-media.bbcrewind.co.uk/zip/07051197.wav.zip?download&rename=BBC_13_month_old_baby_girl__mutter_07051197
07009131,"School bell rings, mixed 10 to 13 year old schoolchildren leave classroom. (Recorded in London, 1980.)",Uncategorized,51578.865999999995,https://sound-effects-media.bbcrewind.co.uk/zip/07009131.wav.zip?download&rename=BBC_School_bell_rings__mixed_10_to_07009131
07049108,"Platform atmosphere with footsteps and voices, trains arrive at 13"" and 2'48"" (Metro)",Uncategorized,233920,https://sound-effects-media.bbcrewind.co.uk/zip/07049108.wav.zip?download&rename=BBC_Platform_atmosphere_with_foots_07049108
07009126,"Schoolchildren in classroom, mixed 10 to 13 year old pupils, groans of disappointment. (Recorded in London, 1980.)",Uncategorized,19360,https://sound-effects-media.bbcrewind.co.uk/zip/07009126.wav.zip?download&rename=BBC_Schoolchildren_in_classroom__m_07009126
07009132,"Schoolchildren in classroom, subdued classroom atmosphere with 10 to 13 year old pupils reading. (Recorded in London, 1980.)",Uncategorized,121520,https://sound-effects-media.bbcrewind.co.uk/zip/07009132.wav.zip?download&rename=BBC_Schoolchildren_in_classroom__s_07009132
NHU1383-13,,Uncategorized,65026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-13.wav.zip?download&rename=BBC__NHU1383-13
NHU1384-13,,Uncategorized,39026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-13.wav.zip?download&rename=BBC__NHU1384-13
07066095,14 inch saw in timber yard.,Uncategorized,219026.66700000002,https://sound-effects-media.bbcrewind.co.uk/zip/07066095.wav.zip?download&rename=BBC_14_inch_saw_in_timber_yard__07066095
07011211,14 month old: crying (baby boy),Uncategorized,121324.535,https://sound-effects-media.bbcrewind.co.uk/zip/07011211.wav.zip?download&rename=BBC_14_month_old__crying__baby_boy_07011211
07054043,"2 metal cascades.(84F) 15"", 14",Uncategorized,37213.333,https://sound-effects-media.bbcrewind.co.uk/zip/07054043.wav.zip?download&rename=BBC_2_metal_cascades__84F__15___14_07054043
07054091,"3 wooden door creaks (89B) 14"", 5"", 4"".",Uncategorized,32906.667,https://sound-effects-media.bbcrewind.co.uk/zip/07054091.wav.zip?download&rename=BBC_3_wooden_door_creaks__89B__14__07054091
NHU05092046,Evening. Colony. CU calls from young bats squabbling. Continuation of Track 14. Time duration here covers Tracks 14 and 15.,Uncategorized,387280,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05092046.wav.zip?download&rename=BBC_Evening__Colony__CU_calls_from_NHU05092046
07011304,"Exterior, start, depart. (1953 model, 14 h.p.)",Uncategorized,28640,https://sound-effects-media.bbcrewind.co.uk/zip/07011304.wav.zip?download&rename=BBC_Exterior__start__depart___1953_07011304
07051178,"14 week old baby girl, playful gurgles.",Uncategorized,210466.667,https://sound-effects-media.bbcrewind.co.uk/zip/07051178.wav.zip?download&rename=BBC_14_week_old_baby_girl__playful_07051178
07011213,14 month old; Playing contentedly (baby boy),Uncategorized,136527.392,https://sound-effects-media.bbcrewind.co.uk/zip/07011213.wav.zip?download&rename=BBC_14_month_old__Playing_contente_07011213
07051177,"14 week old baby boy, tired yelling.",Uncategorized,122313.333,https://sound-effects-media.bbcrewind.co.uk/zip/07051177.wav.zip?download&rename=BBC_14_week_old_baby_boy__tired_ye_07051177
07011307,"Exterior, approach and pass. (1953 model, 14 h.p.)",Uncategorized,26320,https://sound-effects-media.bbcrewind.co.uk/zip/07011307.wav.zip?download&rename=BBC_Exterior__approach_and_pass____07011307
07011212,14 month old; Chatting to himself (baby boy),Uncategorized,114560,https://sound-effects-media.bbcrewind.co.uk/zip/07011212.wav.zip?download&rename=BBC_14_month_old__Chatting_to_hims_07011212
07051199,"14 month old baby boy, using various words.",Uncategorized,143126.667,https://sound-effects-media.bbcrewind.co.uk/zip/07051199.wav.zip?download&rename=BBC_14_month_old_baby_boy__using_v_07051199
07011306,"Exterior, approach, stop, skid. (1953 model, 14 h.p.: Citroen)",Uncategorized,19840,https://sound-effects-media.bbcrewind.co.uk/zip/07011306.wav.zip?download&rename=BBC_Exterior__approach__stop__skid_07011306
07007087,"14 week-old baby girl, gurgles and coos.",Uncategorized,64796.189999999995,https://sound-effects-media.bbcrewind.co.uk/zip/07007087.wav.zip?download&rename=BBC_14_week_old_baby_girl__gurgles_07007087
07011302,"Exterior, door closed. (1953 model, 14 h.p.: Citroen)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07011302.wav.zip?download&rename=BBC_Exterior__door_closed___1953_m_07011302
07011301,"Exterior, door opened. (1953 model, 14 h.p.: Citroen)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07011301.wav.zip?download&rename=BBC_Exterior__door_opened___1953_m_07011301
07072084,"3 14"" diesel sewage pumps, start and stop.",Uncategorized,126560,https://sound-effects-media.bbcrewind.co.uk/zip/07072084.wav.zip?download&rename=BBC_3_14__diesel_sewage_pumps__sta_07072084
07011311,"Interior, stop, switch off. (1953 model, 14 h.p.: Citroen)",Uncategorized,19117.324,https://sound-effects-media.bbcrewind.co.uk/zip/07011311.wav.zip?download&rename=BBC_Interior__stop__switch_off___1_07011311
07051198,"14 month old baby boy, drinking, saying some words.",Uncategorized,107760,https://sound-effects-media.bbcrewind.co.uk/zip/07051198.wav.zip?download&rename=BBC_14_month_old_baby_boy__drinkin_07051198
07011305,"Exterior, approach, stop, switch off. (1953 model, 14 h.p.: Citroen)",Uncategorized,21200,https://sound-effects-media.bbcrewind.co.uk/zip/07011305.wav.zip?download&rename=BBC_Exterior__approach__stop__swit_07011305
07010199,A 14-inch circular saw operating in a timber yard.,Uncategorized,215620,https://sound-effects-media.bbcrewind.co.uk/zip/07010199.wav.zip?download&rename=BBC_A_14_inch_circular_saw_operati_07010199
07011308,"Exterior, approach and pass at speed. (1953 model, 14 h.p.)",Uncategorized,27720,https://sound-effects-media.bbcrewind.co.uk/zip/07011308.wav.zip?download&rename=BBC_Exterior__approach_and_pass_at_07011308
07075020,Single 14 inch diesel pump operating with start and stop. (Sewage pump),Uncategorized,136425.034,https://sound-effects-media.bbcrewind.co.uk/zip/07075020.wav.zip?download&rename=BBC_Single_14_inch_diesel_pump_ope_07075020
07007088,"14 week-old baby girl, grizzles and cries whilst trying to sleep.",Uncategorized,124199.77299999999,https://sound-effects-media.bbcrewind.co.uk/zip/07007088.wav.zip?download&rename=BBC_14_week_old_baby_girl__grizzle_07007088
07071020,"One woman, two screams at apparition 14"", 5"" - 1968 (169A, reprocessed)",Uncategorized,24800,https://sound-effects-media.bbcrewind.co.uk/zip/07071020.wav.zip?download&rename=BBC_One_woman__two_screams_at_appa_07071020
07011310,"Interior, start, tickover into medium-speed run. (1953 model, 14 h.p.: Citroen)",Uncategorized,101920,https://sound-effects-media.bbcrewind.co.uk/zip/07011310.wav.zip?download&rename=BBC_Interior__start__tickover_into_07011310
07011303,"Exterior, start several times, tickover, switch off. (1953 model, 14 h.p.: Citroen)",Uncategorized,78000,https://sound-effects-media.bbcrewind.co.uk/zip/07011303.wav.zip?download&rename=BBC_Exterior__start_several_times__07011303
07011309,"Interior, start, tickover into fast run, stop, switch off. (1953 model, 14 h.p. Citroen)",Uncategorized,131300,https://sound-effects-media.bbcrewind.co.uk/zip/07011309.wav.zip?download&rename=BBC_Interior__start__tickover_into_07011309
07048037,"Battleship - Y-turret gun house - 14'' gun - shouting, orders, movement, metallic clatter, gun fired (reprocessed)",Uncategorized,186400,https://sound-effects-media.bbcrewind.co.uk/zip/07048037.wav.zip?download&rename=BBC_Battleship___Y_turret_gun_hous_07048037
07003033,"Royal Festival Hall:  Applause, at 14"" atmosphere, settling down, score rustles, at 25"" quartet tuning quiet",Uncategorized,64213.333000000006,https://sound-effects-media.bbcrewind.co.uk/zip/07003033.wav.zip?download&rename=BBC_Royal_Festival_Hall___Applause_07003033
NHU1383-14,,Uncategorized,88026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-14.wav.zip?download&rename=BBC__NHU1383-14
NHU1384-14,,Uncategorized,23026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-14.wav.zip?download&rename=BBC__NHU1384-14
07055131,"Stitching three 14-inch seams, cotton cut and scissors put down between seams (Electric machine c.1968).",Uncategorized,55920,https://sound-effects-media.bbcrewind.co.uk/zip/07055131.wav.zip?download&rename=BBC_Stitching_three_14_inch_seams__07055131
NHU05062115,MC calls from a flock of 14 as they take off. Madagascar Coucal and cicadas in b/g.,Uncategorized,28960,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062115.wav.zip?download&rename=BBC_MC_calls_from_a_flock_of_14_as_NHU05062115
NHU05047143,"Calls from a breeding colony in fog - adults & chicks giving various calls cu. Distant foghorn at 14"" intervals. Seawash on rocks mcu.",Uncategorized,167941.383,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05047143.wav.zip?download&rename=BBC_Calls_from_a_breeding_colony_i_NHU05047143
NHU05031053,"Calls from a breeding colony in fog - adults & chicks giving various calls cu. Distant foghorn at 14"" intervals. Seawash on rocks mcu.",Uncategorized,168371.33800000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05031053.wav.zip?download&rename=BBC_Calls_from_a_breeding_colony_i_NHU05031053
NHU05070031,"Morning Madagascar Fody prominent at first, Common Newtonia, Crested Drongo, Madagascar Cuckoo, Madagascar Bulbuls, Madagascar Coucals, Green-backed Heron, calls from a flock of 14 Madagascar Sandgrouse which flew in to drink, Black Parrot and occasional ",Uncategorized,262238.11799999996,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05070031.wav.zip?download&rename=BBC_Morning_Madagascar_Fody_promin_NHU05070031
NHU05021258,"CU calls & wingbeats from birds coming into & flying from pre-roost tree in evening. A flock of 14 fly at 1'33"", two fly at 1'48"" & four birds fly at end. Clicks from birds preening as they pull feathers through bill.",Uncategorized,228758.231,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021258.wav.zip?download&rename=BBC_CU_calls___wingbeats_from_bird_NHU05021258
NHU05092045,Evening. Colony. Adults and young bats calling before flying off to feed. Cu shrill calls from young bats squabbling. Good calls from both at start and end. Distant surf. This recording continues on Track 15. Time duration here covers Tracks 14 and 15.,Uncategorized,103297.55099999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05092045.wav.zip?download&rename=BBC_Evening__Colony__Adults_and_yo_NHU05092045
07012034,"Exterior, passing. (15 cwt. diesel truck)",Uncategorized,32460,https://sound-effects-media.bbcrewind.co.uk/zip/07012034.wav.zip?download&rename=BBC_Exterior__passing___15_cwt__di_07012034
07007125,15 month old baby girl. Crying,Uncategorized,130480.907,https://sound-effects-media.bbcrewind.co.uk/zip/07007125.wav.zip?download&rename=BBC_15_month_old_baby_girl__Crying_07007125
07011347,Atmosphere in medium-sized cafe. (15 tables),Uncategorized,266429.93200000003,https://sound-effects-media.bbcrewind.co.uk/zip/07011347.wav.zip?download&rename=BBC_Atmosphere_in_medium_sized_caf_07011347
NHU05023041,Cu calls from a 15 day old chick.,Uncategorized,146969.977,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05023041.wav.zip?download&rename=BBC_Cu_calls_from_a_15_day_old_chi_NHU05023041
07012035,"Exterior, arrive and stop. (15 cwt. diesel truck)",Uncategorized,30346.304,https://sound-effects-media.bbcrewind.co.uk/zip/07012035.wav.zip?download&rename=BBC_Exterior__arrive_and_stop___15_07012035
07012033,"Exterior, start, depart. (15 cwt. diesel truck)",Uncategorized,31800,https://sound-effects-media.bbcrewind.co.uk/zip/07012033.wav.zip?download&rename=BBC_Exterior__start__depart___15_c_07012033
07012032,"Interior, start, tickover, switch off. (15 cwt. diesel truck)",Uncategorized,103440,https://sound-effects-media.bbcrewind.co.uk/zip/07012032.wav.zip?download&rename=BBC_Interior__start__tickover__swi_07012032
07012027,"Interior, reversing and stopping. (15 cwt. diesel truck)",Uncategorized,50040,https://sound-effects-media.bbcrewind.co.uk/zip/07012027.wav.zip?download&rename=BBC_Interior__reversing_and_stoppi_07012027
07007124,15 month old baby girl. Squeals of delight,Uncategorized,50819.977,https://sound-effects-media.bbcrewind.co.uk/zip/07007124.wav.zip?download&rename=BBC_15_month_old_baby_girl__Squeal_07007124
07007123,15 month old baby girl. Saying 'beh-beh',Uncategorized,57968.413,https://sound-effects-media.bbcrewind.co.uk/zip/07007123.wav.zip?download&rename=BBC_15_month_old_baby_girl__Saying_07007123
07032169,"Lotus 15 Sports Car, exterior, passes with skid.",Uncategorized,17573.288,https://sound-effects-media.bbcrewind.co.uk/zip/07032169.wav.zip?download&rename=BBC_Lotus_15_Sports_Car__exterior__07032169
07012030,"Interior, door open and close. (15 cwt. diesel truck)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07012030.wav.zip?download&rename=BBC_Interior__door_open_and_close__07012030
07012029,"Interior, start, revving, switch off. (15 cwt. diesel truck)",Uncategorized,28360,https://sound-effects-media.bbcrewind.co.uk/zip/07012029.wav.zip?download&rename=BBC_Interior__start__revving__swit_07012029
07007122,15 month old baby girl. Singing and playing with toys.,Uncategorized,98331.519,https://sound-effects-media.bbcrewind.co.uk/zip/07007122.wav.zip?download&rename=BBC_15_month_old_baby_girl__Singin_07007122
